 latitude  |  longitude  |       speed        
  45.58997 | -122.546842 | 55.925000000000004
 45.588932 | -122.546197 |             53.688
 45.587887 | -122.545567 | 55.925000000000004
 45.586812 |    -122.545 | 55.925000000000004
   45.5857 | -122.544533 | 55.925000000000004
 45.584565 | -122.544182 | 55.925000000000004
 45.583412 | -122.543953 | 55.925000000000004
 45.582255 | -122.543847 | 55.925000000000004
 45.581115 |  -122.54387 |  69.34700000000001
 45.580002 | -122.543995 |             53.688
 45.577865 | -122.544567 |             49.214
 45.576838 | -122.545002 |             51.451
 45.575825 | -122.545547 |             51.451
 45.574822 | -122.546198 |             53.688
 45.573835 | -122.546973 |             53.688
 45.572882 | -122.547867 | 55.925000000000004
  45.57197 | -122.548867 | 55.925000000000004
 45.571108 | -122.549963 | 55.925000000000004
 45.570265 | -122.551095 | 55.925000000000004
 45.569427 | -122.552213 | 55.925000000000004
 45.568608 | -122.553322 | 55.925000000000004
   45.5678 | -122.554412 |             53.688
 45.566993 | -122.555495 |             53.688
   45.5662 | -122.556592 |             53.688
 45.565397 | -122.557655 |             53.688
 45.564593 | -122.558707 |             53.688
 45.563792 | -122.559763 |             53.688
 45.562988 | -122.560833 |             53.688
 45.562213 |  -122.56194 |             53.688
 45.561512 | -122.563032 |             49.214
 45.560882 | -122.564017 |              44.74
 45.560492 |  -122.56485 |             33.555
 45.560702 | -122.565527 |             24.607
 45.561122 | -122.565618 | 20.133000000000003
 45.561263 | -122.565508 |              6.711
 45.561302 |  -122.56523 |              8.948
 45.561117 | -122.564718 | 20.133000000000003
 45.560857 | -122.563993 |             26.844
 45.560557 | -122.563175 |             31.318
 45.560213 | -122.562427 | 29.081000000000003
 45.559913 | -122.561897 |              22.37
 45.559772 | -122.561678 |              8.948
 45.559612 | -122.561628 |              6.711
 45.559307 | -122.561887 |             17.896
 45.559035 |  -122.56239 |              22.37
 45.558815 | -122.563007 |              22.37
 45.558652 | -122.563477 |             15.659
 45.558543 | -122.563758 |              8.948
 45.558505 | -122.563848 |              2.237
 45.570642 | -122.550585 |             49.214
 45.569933 | -122.551543 | 46.977000000000004
  45.56919 | -122.552542 |             49.214
 45.568412 | -122.553593 |             51.451
 45.567597 | -122.554685 |             53.688
 45.566777 |   -122.5558 |             53.688
 45.565967 | -122.556907 |             60.399
  45.56516 |  -122.55798 |              44.74
 45.564365 | -122.559035 |             64.873
 45.563572 | -122.560085 |             53.688
  45.56278 | -122.561152 |             53.688
 45.562018 | -122.562262 |             53.688
 45.561308 | -122.563367 |             51.451
  45.56072 | -122.564282 | 40.266000000000005
 45.560497 |  -122.56507 | 29.081000000000003
 45.560842 | -122.565613 |             26.844
 45.561215 | -122.565555 |             17.896
 45.561283 | -122.565477 |              2.237
 45.561297 | -122.565175 |             11.185
 45.561115 | -122.564687 |             17.896
 45.560867 | -122.563997 |             26.844
  45.56057 | -122.563198 | 29.081000000000003
