 latitude  |  longitude  | speed 
 45.654445 | -122.587982 |     0
 45.652825 | -122.586327 |     0
 45.643405 | -122.608425 |     0
 45.643405 | -122.608425 |     0
 45.643405 | -122.608425 |     0
 45.643405 | -122.608425 |     0
 45.641372 |   -122.6164 |     0
 45.628897 |  -122.67268 |     0
 45.632475 | -122.670467 |     0
 45.633018 | -122.670435 |     0
 45.633235 | -122.658488 |     0
 45.638352 | -122.647822 |     0
 45.638352 |  -122.64782 |     0
 45.638297 | -122.645818 |     0
 45.637982 | -122.642015 |     0
 45.637905 | -122.641162 |     0
 45.637377 |  -122.63229 |     0
  45.64111 | -122.616867 |     0
  45.64111 | -122.616867 |     0
  45.64111 | -122.616867 |     0
 45.644685 | -122.600933 |     0
   45.6509 |   -122.5837 |     0
 45.656005 | -122.585342 |     0
  45.65602 | -122.585355 |     0
 45.656043 | -122.585375 |     0
 45.656072 | -122.585395 |     0
 45.656178 |  -122.58431 |     0
  45.65604 | -122.584807 |     0
 45.656013 | -122.588463 |     0
  45.65285 | -122.586387 |     0
 45.651027 | -122.583805 |     0
 45.651027 | -122.583803 |     0
  45.63863 | -122.625867 |     0
  45.63863 | -122.625867 |     0
  45.63863 | -122.625867 |     0
  45.63863 | -122.625868 |     0
 45.637745 | -122.637467 |     0
 45.638073 |  -122.64141 |     0
 45.638073 |  -122.64141 |     0
 45.634943 | -122.671195 |     0
 45.634942 | -122.671195 |     0
 45.628913 | -122.672705 |     0
 45.632453 | -122.670458 |     0
 45.633063 | -122.670447 |     0
 45.633227 |  -122.65848 |     0
 45.633227 |  -122.65848 |     0
 45.633222 | -122.658463 |     0
  45.63696 | -122.651207 |     0
  45.63696 | -122.651207 |     0
  45.63696 | -122.651207 |     0
 45.637892 | -122.641103 |     0
 45.640168 | -122.620313 |     0
 45.641103 | -122.616858 |     0
 45.641103 | -122.616858 |     0
 45.641103 | -122.616858 |     0
 45.645098 | -122.598247 |     0
 45.646595 | -122.593665 |     0
 45.649733 |  -122.58602 |     0
   45.6509 | -122.583688 |     0
 45.653433 | -122.586908 |     0
 45.653637 | -122.587115 |     0
 45.653637 | -122.587115 |     0
 45.656257 | -122.584738 |     0
 45.656257 | -122.584725 |     0
 45.656257 | -122.584725 |     0
 45.656257 | -122.584725 |     0
  45.65602 | -122.588428 |     0
 45.652827 | -122.586333 |     0
 45.649965 | -122.585863 |     0
 45.644247 | -122.604625 |     0
  45.64033 | -122.620333 |     0
  45.63544 | -122.654702 |     0
 45.634935 |  -122.67023 |     0
 45.634935 |  -122.67023 |     0
 45.634935 | -122.671317 |     0
 45.634935 | -122.671317 |     0
 45.632655 | -122.672722 |     0
 45.628783 | -122.672692 |     0
  45.62673 | -122.672718 |     0
 45.626657 | -122.672028 |     0
 45.632483 | -122.670468 |     0
 45.633087 |  -122.67046 |     0
 45.637992 | -122.642058 |     0
  45.63791 | -122.641123 |     0
   45.6373 | -122.630247 |     0
  45.64018 | -122.620285 |     0
 45.643982 | -122.605362 |     0
 45.644215 | -122.603795 |     0
 45.644647 | -122.601092 |     0
 45.644647 | -122.601092 |     0
 45.645078 |  -122.59836 |     0
 45.646645 | -122.593557 |     0
 45.646645 | -122.593557 |     0
 45.646645 | -122.593557 |     0
  45.65086 | -122.583757 |     0
  45.65086 | -122.583755 |     0
  45.65618 | -122.584313 |     0
 45.656022 | -122.584973 |     0
 45.656155 | -122.587533 |     0
 45.656017 | -122.588373 |     0
   45.6544 | -122.587957 |     0
 45.651032 | -122.583807 |     0
 45.651017 | -122.583793 |     0
 45.650997 | -122.583778 |     0
 45.644265 | -122.604408 |     0
 45.642377 | -122.612388 |     0
  45.64138 | -122.616303 |     0
  45.64138 | -122.616303 |     0
  45.64138 | -122.616303 |     0
 45.638085 | -122.641637 |     0
 45.638482 |  -122.64743 |     0
 45.638482 |  -122.64743 |     0
 45.638482 |  -122.64743 |     0
 45.638482 |  -122.64743 |     0
 45.637933 |  -122.64889 |     0
 45.634928 | -122.671347 |     0
 45.634928 | -122.671347 |     0
 45.634928 | -122.671347 |     0
 45.632602 |   -122.6727 |     0
 45.628912 | -122.672688 |     0
